cell_id,presence,point_count,Latitude,Longitude,Tmin01,Tmax07,TD,MAP,PAS,AHM,PPT01,PPT07,CMD01,RH01,RH07,NFFD,DD_0_01,DD5_07,DD_18_07,Rad01,Rad07,Eref01,Eref07,PAS09,PAS04,DD_0_04,DD_0_10,MAR,NFFD10,RH08
x1y20,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y21,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y22,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y23,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y24,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y25,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y26,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y27,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y28,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y29,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y30,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y31,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y32,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y33,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y34,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y35,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y36,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y37,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y38,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y39,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y40,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y41,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x1y42,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y43,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y44,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y45,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y46,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y47,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y48,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y49,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y50,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y51,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y52,0,1,44.5795,-94.2321,-16.9,29.5,34.3,724.0,87.0,23.5,18.0,96.0,0.0,53.0,62.0,175.0,354.0,555.0,4.0,5.4,21.8,0.0,156.0,0.0,1.0,4.0,2.0,13.0,16.0,62.0
x1y53,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y54,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y55,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y56,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y57,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y58,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y59,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y60,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y61,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y62,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y63,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y64,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y65,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y66,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y67,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y68,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y69,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y70,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y71,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y72,0,1,45.5522,-94.6131,-18.2,28.8,34.7,706.0,99.0,22.6,22.0,85.0,0.0,52.0,62.0,167.0,392.0,531.0,5.0,5.2,22.0,0.0,152.0,0.0,2.0,6.0,2.0,12.9,12.0,62.0
x1y73,0,1,45.98801,-94.34808,-19.1,28.7,34.9,669.0,97.0,23.0,20.0,82.0,0.0,50.0,59.0,160.0,412.0,516.0,7.0,5.1,21.8,0.0,154.0,0.0,2.0,7.0,2.0,12.8,7.0,59.0
x1y74,0,1,45.98801,-94.34808,-19.1,28.7,34.9,669.0,97.0,23.0,20.0,82.0,0.0,50.0,59.0,160.0,412.0,516.0,7.0,5.1,21.8,0.0,154.0,0.0,2.0,7.0,2.0,12.8,7.0,59.0
x1y75,0,1,45.98801,-94.34808,-19.1,28.7,34.9,669.0,97.0,23.0,20.0,82.0,0.0,50.0,59.0,160.0,412.0,516.0,7.0,5.1,21.8,0.0,154.0,0.0,2.0,7.0,2.0,12.8,7.0,59.0
x1y76,0,1,45.98801,-94.34808,-19.1,28.7,34.9,669.0,97.0,23.0,20.0,82.0,0.0,50.0,59.0,160.0,412.0,516.0,7.0,5.1,21.8,0.0,154.0,0.0,2.0,7.0,2.0,12.8,7.0,59.0
x1y77,0,1,45.98801,-94.34808,-19.1,28.7,34.9,669.0,97.0,23.0,20.0,82.0,0.0,50.0,59.0,160.0,412.0,516.0,7.0,5.1,21.8,0.0,154.0,0.0,2.0,7.0,2.0,12.8,7.0,59.0
x1y78,0,1,46.12549,-94.33114,-19.5,28.3,34.8,666.0,101.0,22.8,20.0,87.0,0.0,49.0,60.0,159.0,419.0,508.0,8.0,5.1,21.8,0.0,152.0,0.0,3.0,8.0,3.0,12.8,6.0,59.0
x1y79,0,1,46.12549,-94.33114,-19.5,28.3,34.8,666.0,101.0,22.8,20.0,87.0,0.0,49.0,60.0,159.0,419.0,508.0,8.0,5.1,21.8,0.0,152.0,0.0,3.0,8.0,3.0,12.8,6.0,59.0
x1y80,0,1,46.12549,-94.33114,-19.5,28.3,34.8,666.0,101.0,22.8,20.0,87.0,0.0,49.0,60.0,159.0,419.0,508.0,8.0,5.1,21.8,0.0,152.0,0.0,3.0,8.0,3.0,12.8,6.0,59.0
x1y81,0,1,46.12549,-94.33114,-19.5,28.3,34.8,666.0,101.0,22.8,20.0,87.0,0.0,49.0,60.0,159.0,419.0,508.0,8.0,5.1,21.8,0.0,152.0,0.0,3.0,8.0,3.0,12.8,6.0,59.0
x1y82,0,1,46.4374,-94.32076,-20.4,27.5,34.9,671.0,103.0,21.8,20.0,90.0,0.0,47.0,61.0,157.0,440.0,488.0,11.0,4.9,21.3,0.0,147.0,0.0,4.0,10.0,3.0,12.4,5.0,60.0
x1y83,0,1,46.4374,-94.32076,-20.4,27.5,34.9,671.0,103.0,21.8,20.0,90.0,0.0,47.0,61.0,157.0,440.0,488.0,11.0,4.9,21.3,0.0,147.0,0.0,4.0,10.0,3.0,12.4,5.0,60.0
x1y84,0,1,46.4374,-94.32076,-20.4,27.5,34.9,671.0,103.0,21.8,20.0,90.0,0.0,47.0,61.0,157.0,440.0,488.0,11.0,4.9,21.3,0.0,147.0,0.0,4.0,10.0,3.0,12.4,5.0,60.0
x1y85,0,1,46.4374,-94.32076,-20.4,27.5,34.9,671.0,103.0,21.8,20.0,90.0,0.0,47.0,61.0,157.0,440.0,488.0,11.0,4.9,21.3,0.0,147.0,0.0,4.0,10.0,3.0,12.4,5.0,60.0
x1y86,0,1,46.4374,-94.32076,-20.4,27.5,34.9,671.0,103.0,21.8,20.0,90.0,0.0,47.0,61.0,157.0,440.0,488.0,11.0,4.9,21.3,0.0,147.0,0.0,4.0,10.0,3.0,12.4,5.0,60.0
x1y87,0,1,46.4374,-94.32076,-20.4,27.5,34.9,671.0,103.0,21.8,20.0,90.0,0.0,47.0,61.0,157.0,440.0,488.0,11.0,4.9,21.3,0.0,147.0,0.0,4.0,10.0,3.0,12.4,5.0,60.0
x1y88,0,1,46.4374,-94.32076,-20.4,27.5,34.9,671.0,103.0,21.8,20.0,90.0,0.0,47.0,61.0,157.0,440.0,488.0,11.0,4.9,21.3,0.0,147.0,0.0,4.0,10.0,3.0,12.4,5.0,60.0
x2y0,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y1,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y2,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y3,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y4,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y5,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y6,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y7,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y8,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y9,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y10,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y11,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y12,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y13,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y14,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y15,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y16,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x2y17,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y18,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y19,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y20,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y21,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y22,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y23,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y24,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y25,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y26,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y27,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y28,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y29,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y30,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y31,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y32,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y33,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y34,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y35,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y36,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y37,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y38,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y39,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
x2y40,0,1,44.3499,-94.2475,-16.7,29.6,33.9,727.0,84.0,23.5,18.0,102.0,0.0,53.0,61.0,174.0,344.0,554.0,4.0,5.4,21.7,0.0,158.0,0.0,1.0,4.0,1.0,12.9,16.0,61.0
